gene.locus,maternal,zygotic,MZ
evm.TU.scaffold_3.1354,FALSE,FALSE,neither
evm.TU.scaffold_3.1355,FALSE,FALSE,neither
evm.TU.scaffold_3.1356,FALSE,FALSE,neither
evm.TU.scaffold_3.1357,FALSE,FALSE,neither
evm.TU.scaffold_3.1358,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1359,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1360,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1361,FALSE,FALSE,neither
evm.TU.scaffold_3.1362,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1363,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1364,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1365,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1366,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1367,FALSE,FALSE,neither
evm.TU.scaffold_3.1368,FALSE,FALSE,neither
evm.TU.scaffold_3.1369,FALSE,FALSE,neither
evm.TU.scaffold_3.137,FALSE,FALSE,neither
evm.TU.scaffold_3.1370,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1371,FALSE,FALSE,neither
evm.TU.scaffold_3.1372,FALSE,FALSE,neither
evm.TU.scaffold_3.1376,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1377,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1379,FALSE,FALSE,neither
evm.TU.scaffold_3.138,FALSE,FALSE,neither
evm.TU.scaffold_3.1380,FALSE,FALSE,neither
evm.TU.scaffold_3.1381,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1382,FALSE,FALSE,neither
evm.TU.scaffold_3.1383,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1384,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1385,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1386,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1387,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1388,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1389,TRUE,FALSE,maternal
evm.TU.scaffold_3.139,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1392,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1393,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1394,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1395,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1396,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1397,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1398,FALSE,FALSE,neither
evm.TU.scaffold_3.1399,FALSE,FALSE,neither
evm.TU.scaffold_3.14,FALSE,FALSE,neither
evm.TU.scaffold_3.140,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1400,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1401,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1402,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1403,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1404,FALSE,FALSE,neither
evm.TU.scaffold_3.1405,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1406,FALSE,FALSE,neither
evm.TU.scaffold_3.1408,FALSE,FALSE,neither
evm.TU.scaffold_3.1409,FALSE,FALSE,neither
evm.TU.scaffold_3.141,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1410,FALSE,FALSE,neither
evm.TU.scaffold_3.1411,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1412,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1414,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1415,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1416,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1417,FALSE,FALSE,neither
evm.TU.scaffold_3.1418,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1419,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.142,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1420,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1421,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1422,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1423,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1424,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1425,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1426,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1427,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1428,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1429,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.143,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1430_evm.TU.scaffold_3.1431,FALSE,FALSE,neither
evm.TU.scaffold_3.1432,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1433,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1434,FALSE,FALSE,neither
evm.TU.scaffold_3.1435,FALSE,FALSE,neither
evm.TU.scaffold_3.1436,FALSE,FALSE,neither
evm.TU.scaffold_3.1437,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1438,FALSE,FALSE,neither
evm.TU.scaffold_3.1439,FALSE,FALSE,neither
evm.TU.scaffold_3.1440,FALSE,FALSE,neither
evm.TU.scaffold_3.1441,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1442,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1443,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1444,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1445,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1446,FALSE,FALSE,neither
evm.TU.scaffold_3.1447,FALSE,FALSE,neither
evm.TU.scaffold_3.1448,FALSE,FALSE,neither
evm.TU.scaffold_3.1449,FALSE,FALSE,neither
evm.TU.scaffold_3.1450,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1451,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1452,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1453,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1454,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1455,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1456,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1457,FALSE,FALSE,neither
evm.TU.scaffold_3.1459,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.146,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1460,FALSE,FALSE,neither
evm.TU.scaffold_3.1461,FALSE,FALSE,neither
evm.TU.scaffold_3.1463,FALSE,FALSE,neither
evm.TU.scaffold_3.1464,FALSE,FALSE,neither
evm.TU.scaffold_3.1465,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1466,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1467,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1468,FALSE,FALSE,neither
evm.TU.scaffold_3.1469,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.147,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1470,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1471,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1472,FALSE,FALSE,neither
evm.TU.scaffold_3.1474,FALSE,FALSE,neither
evm.TU.scaffold_3.1475,FALSE,FALSE,neither
evm.TU.scaffold_3.1477,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1478,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1479,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.148,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1480,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1481,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1482,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1483,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1484,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1485,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1486,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1487,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1488,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1489,FALSE,FALSE,neither
evm.TU.scaffold_3.149,FALSE,FALSE,neither
evm.TU.scaffold_3.1490,FALSE,FALSE,neither
evm.TU.scaffold_3.1491,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1492,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1493,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1494,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1495,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1496,FALSE,FALSE,neither
evm.TU.scaffold_3.1497,FALSE,FALSE,neither
evm.TU.scaffold_3.1498,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1499,FALSE,FALSE,neither
evm.TU.scaffold_3.1500,FALSE,FALSE,neither
evm.TU.scaffold_3.1501,FALSE,FALSE,neither
evm.TU.scaffold_3.1502,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1505,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1506,FALSE,FALSE,neither
evm.TU.scaffold_3.1507,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1508,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1509,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1510,FALSE,FALSE,neither
evm.TU.scaffold_3.1511,FALSE,FALSE,neither
evm.TU.scaffold_3.1512,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1513,FALSE,FALSE,neither
evm.TU.scaffold_3.1514,FALSE,FALSE,neither
evm.TU.scaffold_3.1515,FALSE,FALSE,neither
evm.TU.scaffold_3.1516,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1517,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1518,FALSE,FALSE,neither
evm.TU.scaffold_3.1519,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1520,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1521,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1522,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1523,FALSE,FALSE,neither
evm.TU.scaffold_3.1524,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1525,FALSE,FALSE,neither
evm.TU.scaffold_3.1527,FALSE,FALSE,neither
evm.TU.scaffold_3.1528,FALSE,FALSE,neither
evm.TU.scaffold_3.1529,FALSE,FALSE,neither
evm.TU.scaffold_3.1530,FALSE,FALSE,neither
evm.TU.scaffold_3.1531,FALSE,FALSE,neither
evm.TU.scaffold_3.1532,FALSE,FALSE,neither
evm.TU.scaffold_3.1533,FALSE,FALSE,neither
evm.TU.scaffold_3.1534,FALSE,FALSE,neither
evm.TU.scaffold_3.1535,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1536,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1537,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1538,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1539,FALSE,FALSE,neither
evm.TU.scaffold_3.154,FALSE,FALSE,neither
evm.TU.scaffold_3.1540,FALSE,FALSE,neither
evm.TU.scaffold_3.1541,FALSE,FALSE,neither
evm.TU.scaffold_3.1542,FALSE,FALSE,neither
evm.TU.scaffold_3.1543,FALSE,FALSE,neither
evm.TU.scaffold_3.1544,FALSE,FALSE,neither
evm.TU.scaffold_3.1545,FALSE,FALSE,neither
evm.TU.scaffold_3.1546,FALSE,FALSE,neither
evm.TU.scaffold_3.1547,FALSE,FALSE,neither
evm.TU.scaffold_3.1548,FALSE,FALSE,neither
evm.TU.scaffold_3.1549,FALSE,FALSE,neither
evm.TU.scaffold_3.155,FALSE,FALSE,neither
evm.TU.scaffold_3.1550,FALSE,FALSE,neither
evm.TU.scaffold_3.1551,FALSE,FALSE,neither
evm.TU.scaffold_3.1552,FALSE,FALSE,neither
evm.TU.scaffold_3.1553,FALSE,FALSE,neither
evm.TU.scaffold_3.1555,FALSE,FALSE,neither
evm.TU.scaffold_3.1556,FALSE,FALSE,neither
evm.TU.scaffold_3.1557,FALSE,FALSE,neither
evm.TU.scaffold_3.1558,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1559,FALSE,FALSE,neither
evm.TU.scaffold_3.1560,FALSE,FALSE,neither
evm.TU.scaffold_3.1561,FALSE,FALSE,neither
evm.TU.scaffold_3.1563,FALSE,FALSE,neither
evm.TU.scaffold_3.1564,FALSE,FALSE,neither
evm.TU.scaffold_3.1565,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1566,FALSE,FALSE,neither
evm.TU.scaffold_3.1567,FALSE,FALSE,neither
evm.TU.scaffold_3.1568,FALSE,FALSE,neither
evm.TU.scaffold_3.1569,FALSE,FALSE,neither
evm.TU.scaffold_3.1571,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1572,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1573,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1574,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1575,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1576,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1577,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1578,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1579,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.158,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1580,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1581,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1582,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1583,FALSE,FALSE,neither
evm.TU.scaffold_3.1584,FALSE,FALSE,neither
evm.TU.scaffold_3.1586,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1587,FALSE,FALSE,neither
evm.TU.scaffold_3.1588,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1589,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.159,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1590,FALSE,FALSE,neither
evm.TU.scaffold_3.1591,FALSE,FALSE,neither
evm.TU.scaffold_3.1592,FALSE,FALSE,neither
evm.TU.scaffold_3.1593,FALSE,FALSE,neither
evm.TU.scaffold_3.1594,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1595,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1596,FALSE,FALSE,neither
evm.TU.scaffold_3.1598,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1599,TRUE,FALSE,maternal
evm.TU.scaffold_3.160,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1600,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1601,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1602,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1603,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1604,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1605,FALSE,FALSE,neither
evm.TU.scaffold_3.1606_evm.TU.scaffold_3.1608,FALSE,FALSE,neither
evm.TU.scaffold_3.1609,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.161,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1610,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1611,FALSE,FALSE,neither
evm.TU.scaffold_3.1612,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1613,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1614,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1615,FALSE,FALSE,neither
evm.TU.scaffold_3.1616,FALSE,FALSE,neither
evm.TU.scaffold_3.1617,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1618,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1619,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.162,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1620,FALSE,FALSE,neither
evm.TU.scaffold_3.1621,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1622,FALSE,FALSE,neither
evm.TU.scaffold_3.1623,FALSE,FALSE,neither
evm.TU.scaffold_3.1624,FALSE,FALSE,neither
evm.TU.scaffold_3.1625,FALSE,FALSE,neither
evm.TU.scaffold_3.1626,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1627,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1628,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1629,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.163,FALSE,FALSE,neither
evm.TU.scaffold_3.1630,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1631,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1632,FALSE,FALSE,neither
evm.TU.scaffold_3.1633,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1634,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1635,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1636,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1638,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.164,FALSE,FALSE,neither
evm.TU.scaffold_3.1641,FALSE,FALSE,neither
evm.TU.scaffold_3.1642,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1644,FALSE,FALSE,neither
evm.TU.scaffold_3.1645,FALSE,FALSE,neither
evm.TU.scaffold_3.1648,FALSE,FALSE,neither
evm.TU.scaffold_3.1649,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1650,FALSE,FALSE,neither
evm.TU.scaffold_3.1651,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1652,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1653,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1654,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1655,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1656,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1657,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1658,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1659,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1660,FALSE,FALSE,neither
evm.TU.scaffold_3.1661,FALSE,FALSE,neither
evm.TU.scaffold_3.1663,FALSE,FALSE,neither
evm.TU.scaffold_3.1665,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1666,FALSE,FALSE,neither
evm.TU.scaffold_3.1667,FALSE,FALSE,neither
evm.TU.scaffold_3.1668,FALSE,FALSE,neither
evm.TU.scaffold_3.1669,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.167,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1670,FALSE,FALSE,neither
evm.TU.scaffold_3.1671,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1673,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1674,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1675_evm.TU.scaffold_3.1676,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1677,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1678,FALSE,FALSE,neither
evm.TU.scaffold_3.1679,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.168,FALSE,FALSE,neither
evm.TU.scaffold_3.1680,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1681,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1682,FALSE,FALSE,neither
evm.TU.scaffold_3.1683,FALSE,FALSE,neither
evm.TU.scaffold_3.1684,FALSE,FALSE,neither
evm.TU.scaffold_3.1685,FALSE,FALSE,neither
evm.TU.scaffold_3.1686,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1687,FALSE,FALSE,neither
evm.TU.scaffold_3.1688,FALSE,FALSE,neither
evm.TU.scaffold_3.169,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1690,FALSE,FALSE,neither
evm.TU.scaffold_3.1691,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1692,FALSE,FALSE,neither
evm.TU.scaffold_3.1693,FALSE,FALSE,neither
evm.TU.scaffold_3.1695,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1696,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1697,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1699,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.170,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1700,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1701,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1702,FALSE,FALSE,neither
evm.TU.scaffold_3.1703,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1704,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1707,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1708,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1710,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1711,FALSE,FALSE,neither
evm.TU.scaffold_3.1712,FALSE,FALSE,neither
evm.TU.scaffold_3.1713,FALSE,FALSE,neither
evm.TU.scaffold_3.1714,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1715,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1717,FALSE,TRUE,zygotic
evm.TU.scaffold_3.172,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1720,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1721,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1722,FALSE,FALSE,neither
evm.TU.scaffold_3.1723,FALSE,FALSE,neither
evm.TU.scaffold_3.1724,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1725,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1726,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1727,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1728,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1729,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.173,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1730,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1731,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1732,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1733,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1734,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1735,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1736,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1737,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1738,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1739,FALSE,FALSE,neither
evm.TU.scaffold_3.174,FALSE,FALSE,neither
evm.TU.scaffold_3.1740,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1741,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1742,FALSE,FALSE,neither
evm.TU.scaffold_3.1743,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1744,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1745,TRUE,FALSE,maternal
evm.TU.scaffold_3.1746,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1747,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1748,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1749,FALSE,FALSE,neither
evm.TU.scaffold_3.175,FALSE,FALSE,neither
evm.TU.scaffold_3.1750,FALSE,FALSE,neither
evm.TU.scaffold_3.1752,FALSE,FALSE,neither
evm.TU.scaffold_3.1754,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1755,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1756,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1757,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1758,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1759,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.176,FALSE,FALSE,neither
evm.TU.scaffold_3.1760,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1761,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1762,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1763,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1764,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1765,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1766,TRUE,FALSE,maternal
evm.TU.scaffold_3.1768,FALSE,FALSE,neither
evm.TU.scaffold_3.1769,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.177,FALSE,FALSE,neither
evm.TU.scaffold_3.1770,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1771,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1772,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1774,FALSE,FALSE,neither
evm.TU.scaffold_3.1775,FALSE,FALSE,neither
evm.TU.scaffold_3.1777,FALSE,FALSE,neither
evm.TU.scaffold_3.1778,FALSE,FALSE,neither
evm.TU.scaffold_3.1779,FALSE,TRUE,zygotic
evm.TU.scaffold_3.178,FALSE,FALSE,neither
evm.TU.scaffold_3.1780,FALSE,FALSE,neither
evm.TU.scaffold_3.1786,FALSE,FALSE,neither
evm.TU.scaffold_3.1788,FALSE,FALSE,neither
evm.TU.scaffold_3.1789,FALSE,FALSE,neither
evm.TU.scaffold_3.179,FALSE,FALSE,neither
evm.TU.scaffold_3.1793,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1794,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1795,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1799,FALSE,TRUE,zygotic
evm.TU.scaffold_3.180,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1800,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1801,FALSE,FALSE,neither
evm.TU.scaffold_3.1802,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1804,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1806,FALSE,TRUE,zygotic
evm.TU.scaffold_3.1807,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1808,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1809,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.181,FALSE,FALSE,neither
evm.TU.scaffold_3.1810,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1811,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1812,FALSE,FALSE,neither
evm.TU.scaffold_3.1813,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1814,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1815,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1816_evm.TU.scaffold_3.1817,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_3.1819,FALSE,TRUE,zygotic
