"wt.1.NC13.opaKD1.23003FL.09.01.25"	"ac.1.NC13.opaKD1.23003FL.09.01.26"	"dsred.2.NC13.opaKD1.23003FL.09.01.27"	"opa.2.NC13.opaKD1.23003FL.09.01.28"	"opa.3.NC13.opaKD1.23003FL.09.01.29"	"opa.4.NC13.opaKD1.23003FL.09.01.30"	"wt.2.NC13.opaKD3.23003FL.09.02.05"	"ac.2.NC13.opaKD3.23003FL.09.02.06"	"dsred.3.NC13.opaKD3.23003FL.09.02.07"	"dsred.4.NC13.opaKD3.23003FL.09.02.08"	"opa.5.NC13.opaKD3.23003FL.09.02.09"	"wt.3.NC13.opaKD4.23003FL.09.02.13"	"ac.3.NC13.opaKD4.23003FL.09.02.14"	"ac.4.NC13.opaKD4.23003FL.09.02.15"	"opa.6.NC13.opaKD4.23003FL.09.02.16"	"opa.7.NC13.opaKD4.23003FL.09.02.17"	"opa.8.NC13.opaKD4.23003FL.09.02.18"	"opa.9.NC13.opaKD4.23003FL.09.02.19"
"evm.TU.scaffold_2.2104"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2106"	2	2	4	7	0	12	1	2	0	0	4	10	3	6	1	0	3	0
"evm.TU.scaffold_2.2107"	611	688	455	832	569	469	106	329	192	173	211	95	989	612	456	538	822	864
"evm.TU.scaffold_2.2108"	2	0	0	0	2	0	20	0	0	3	9	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2109"	329	401	229	563	346	269	319	246	204	215	324	214	195	210	271	283	333	424
"evm.TU.scaffold_2.211"	0	11	3	25	5	0	2	12	0	2	0	0	12	0	6	24	15	39
"evm.TU.scaffold_2.2110"	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0
"evm.TU.scaffold_2.2111"	244	238	182	506	285	280	659	214	395	341	283	573	143	309	146	59	46	101
"evm.TU.scaffold_2.2112"	71	96	121	105	53	76	42	109	37	94	125	33	291	158	116	89	159	286
"evm.TU.scaffold_2.2113"	7851	9913	5383	8228	6020	8030	6996	9768	8471	5110	7106	7362	9322	9871	5849	4110	4755	4409
"evm.TU.scaffold_2.2114"	2505	3347	2213	5006	3229	2845	2475	1587	3128	1682	2293	3033	1607	1660	1463	627	1020	491
"evm.TU.scaffold_2.2115"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2116"	1584	1537	1134	1510	1487	1887	1912	1657	1908	1492	1760	1721	2006	2084	1629	1486	1471	1285
"evm.TU.scaffold_2.2117"	265	319	305	338	294	222	467	198	407	291	167	460	246	364	148	163	69	38
"evm.TU.scaffold_2.2118"	402	345	253	636	312	278	304	184	423	316	394	276	514	576	336	525	406	580
"evm.TU.scaffold_2.2119"	200	276	266	283	277	165	464	244	249	212	161	266	196	214	78	97	116	63
"evm.TU.scaffold_2.212"	629	750	363	685	662	727	384	575	475	361	527	487	1178	1049	887	850	827	973
"evm.TU.scaffold_2.2120"	4614	4957	3127	5250	2653	3901	2082	4494	2743	1610	2820	2021	16343	14114	6463	3891	4442	4536
"evm.TU.scaffold_2.2121"	4	0	1	9	8	0	2	3	8	2	7	1	9	0	34	6	39	0
"evm.TU.scaffold_2.2122"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2123"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2124"	7	9	12	30	12	5	17	6	10	15	7	16	32	2	17	8	11	0
"evm.TU.scaffold_2.2125"	155	301	98	194	109	149	58	45	95	71	66	106	161	131	99	81	120	34
"evm.TU.scaffold_2.2126"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2127"	4517	5552	2755	7315	2759	4073	4782	4809	4407	3489	4893	4761	13108	11782	6631	7540	5774	9017
"evm.TU.scaffold_2.2129"	0	0	1	6	0	0	0	2	5	7	0	2	0	0	1	1	0	0
"evm.TU.scaffold_2.213"	86	103	135	133	93	54	45	28	34	16	17	22	45	77	27	11	20	20
"evm.TU.scaffold_2.2130"	0	0	0	0	0	0	5	7	6	6	8	6	2	2	2	0	0	0
"evm.TU.scaffold_2.2132"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2133"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2135"	2	1	0	17	8	0	0	0	0	0	10	14	10	0	0	27	12	32
"evm.TU.scaffold_2.2137"	23	7	10	0	8	10	37	3	24	14	15	14	11	8	10	0	0	0
"evm.TU.scaffold_2.2138"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2139"	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.214"	55	67	85	64	48	54	7	46	22	4	8	19	86	79	53	10	12	24
"evm.TU.scaffold_2.2140"	1	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	1	0
"evm.TU.scaffold_2.2141"	2	4	5	0	7	2	0	4	1	2	4	0	2	11	5	16	8	4
"evm.TU.scaffold_2.2142"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2144"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2145"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2146"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2147"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2148"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2149"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.215"	64	69	82	38	31	58	23	14	31	22	30	28	146	39	59	31	46	86
"evm.TU.scaffold_2.2150"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2151"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2152"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2153"	1	0	0	4	2	0	5	0	0	1	3	0	0	1	0	2	3	8
"evm.TU.scaffold_2.2154"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2155"	0	0	0	0	0	0	2	1	0	2	6	2	5	1	0	0	1	0
"evm.TU.scaffold_2.2156"	70	99	100	114	55	81	76	57	52	49	72	63	63	99	78	29	34	50
"evm.TU.scaffold_2.2159"	166	118	199	142	127	118	129	111	118	134	127	129	134	158	147	103	156	84
"evm.TU.scaffold_2.216"	10	12	18	18	0	3	20	1	6	3	14	1	0	0	1	11	0	1
"evm.TU.scaffold_2.2160"	56	84	64	64	36	39	51	27	27	51	51	36	26	47	49	92	37	48
"evm.TU.scaffold_2.2161"	140	211	152	197	102	84	96	55	56	44	60	40	143	80	85	16	32	20
"evm.TU.scaffold_2.2162"	211	303	247	348	235	208	115	123	83	85	135	81	277	198	204	161	122	245
"evm.TU.scaffold_2.2163"	0	0	5	0	0	0	2	0	0	1	5	0	0	1	0	0	0	1
"evm.TU.scaffold_2.2164"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2165"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2166"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2167"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2168"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2169"	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
"evm.TU.scaffold_2.217"	52	56	39	118	59	38	133	94	101	64	106	63	92	105	95	56	6	17
"evm.TU.scaffold_2.2170"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2171"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2172"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2173"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2174"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
"evm.TU.scaffold_2.2175"	170	279	181	337	161	277	432	270	237	282	191	367	519	418	309	269	371	212
"evm.TU.scaffold_2.2176"	19	7	14	10	11	3	2	14	11	6	7	2	43	11	16	0	0	20
"evm.TU.scaffold_2.2177"	301	162	190	281	247	246	171	237	184	187	279	183	314	234	311	516	399	677
"evm.TU.scaffold_2.2178"	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2179"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.218"	4	0	0	0	1	4	4	10	2	4	4	0	3	0	0	1	0	6
"evm.TU.scaffold_2.2180"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2181"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2182"	2	2	6	2	8	4	0	1	0	5	17	0	3	4	5	21	1	2
"evm.TU.scaffold_2.2183"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2186"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2188"	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2189"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.219"	12	10	11	35	11	13	56	9	35	30	10	31	3	46	10	1	7	14
"evm.TU.scaffold_2.2190"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2192"	205	103	106	216	137	157	278	127	190	137	280	140	203	174	151	293	146	212
"evm.TU.scaffold_2.2194"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2195"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"evm.TU.scaffold_2.2196"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2197"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2198"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2199"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.22"	129	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.220"	18	33	42	22	33	28	7	17	14	10	8	15	36	22	24	5	17	7
"evm.TU.scaffold_2.2200"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2201"	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2202"	59	66	103	137	114	98	9	44	31	51	63	37	59	56	59	30	5	13
"evm.TU.scaffold_2.2203"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2204"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2205"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2206"	2	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2207"	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2208"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2209"	0	0	6	7	0	8	5	2	3	12	0	18	9	0	0	0	0	0
"evm.TU.scaffold_2.221"	28	27	24	79	12	11	15	11	17	4	9	10	5	3	0	1	1	0
"evm.TU.scaffold_2.2210"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2211"	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	5	0	0
"evm.TU.scaffold_2.2213"	302	307	136	391	208	206	154	198	208	173	182	236	521	348	291	352	389	567
"evm.TU.scaffold_2.2214"	68	94	86	116	77	80	184	89	148	81	86	146	55	86	37	85	56	31
"evm.TU.scaffold_2.2215"	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	2	0
"evm.TU.scaffold_2.2216"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2217"	0	0	0	0	0	0	1	0	7	2	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2218"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.222"	33	26	38	44	28	28	107	43	24	49	47	61	97	75	39	107	42	51
"evm.TU.scaffold_2.2222"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2223"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2224"	0	4	2	14	4	10	2	0	2	2	17	6	20	22	1	0	15	3
"evm.TU.scaffold_2.2225"	2	2	1	5	0	5	0	0	0	2	6	4	5	0	13	5	1	0
"evm.TU.scaffold_2.2227"	1525	2032	967	2179	1413	1428	661	1080	866	737	1142	667	2804	1878	1560	1540	2187	2229
"evm.TU.scaffold_2.2229"	77	55	50	127	20	63	79	50	26	42	61	51	147	93	84	117	55	151
"evm.TU.scaffold_2.223"	194	224	218	186	168	136	143	104	97	64	108	114	274	167	93	79	116	122
"evm.TU.scaffold_2.2230"	60	138	48	152	75	102	42	99	44	78	172	70	79	26	98	103	171	62
"evm.TU.scaffold_2.2231"	0	2	5	2	1	5	1	0	0	6	3	0	0	0	0	0	1	0
"evm.TU.scaffold_2.2232"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2233"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2234"	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2235"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2236"	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2237"	2	2	0	9	3	1	1	9	6	6	8	10	11	9	2	6	14	6
"evm.TU.scaffold_2.2239"	669	1002	688	1326	650	893	861	865	768	576	845	848	1051	1226	827	745	681	546
"evm.TU.scaffold_2.224"	9	9	21	23	12	3	1	1	26	2	0	16	1	17	0	0	0	0
"evm.TU.scaffold_2.2240"	211	464	248	647	323	383	278	402	289	295	617	369	380	329	472	451	523	413
"evm.TU.scaffold_2.2243"	984	910	721	1238	1029	1198	1133	849	1791	1188	1616	1731	538	959	1057	1130	1162	1162
"evm.TU.scaffold_2.2244"	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
"evm.TU.scaffold_2.2245"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2249"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"evm.TU.scaffold_2.225"	1654	2175	1297	2327	1176	1492	603	1593	1073	606	1021	812	2812	2609	1240	518	897	1142
"evm.TU.scaffold_2.2251"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2254"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2255"	1507	2504	1817	3116	1335	1239	247	879	471	397	709	351	3890	2524	1249	626	823	900
"evm.TU.scaffold_2.2257"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.226"	11970	14178	11076	15057	7394	9805	4572	10888	5919	3234	5198	5044	20421	19085	7349	3328	3993	3815
"evm.TU.scaffold_2.2260"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2261"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2263"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2264"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2267"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2269"	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.227"	0	0	0	0	0	0	0	0	0	4	1	0	0	0	3	0	0	0
"evm.TU.scaffold_2.2271"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"evm.TU.scaffold_2.2276"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2277"	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2279"	1	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.228"	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	5	1
"evm.TU.scaffold_2.2283"	0	0	0	0	0	0	0	0	0	0	2	0	2	4	0	0	0	0
"evm.TU.scaffold_2.2287"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2288"	2434	3717	2619	4912	2295	2359	553	1260	671	600	996	697	3777	2895	2072	1100	1485	1318
"evm.TU.scaffold_2.229"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2290"	1	0	4	0	4	3	1	0	0	2	0	3	0	0	2	0	0	0
"evm.TU.scaffold_2.2291"	634	693	488	613	582	566	180	307	298	200	307	285	627	535	533	353	412	346
"evm.TU.scaffold_2.2292"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2293"	0	5	0	0	0	0	1	0	2	0	0	2	0	5	0	0	0	3
"evm.TU.scaffold_2.2294"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2295"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2296"	0	0	0	0	2	0	0	0	0	0	4	0	0	0	2	0	0	0
"evm.TU.scaffold_2.2297"	625	650	584	1055	515	595	370	404	417	398	484	516	1062	1004	679	474	472	741
"evm.TU.scaffold_2.2298"	4	0	1	14	0	0	11	2	0	5	1	9	11	20	0	0	0	0
"evm.TU.scaffold_2.2299"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.23"	14	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.230"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2300"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2302"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2303"	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2304"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2305"	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0
"evm.TU.scaffold_2.2306"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2307"	11	16	1	12	4	2	3	23	25	17	21	9	14	22	12	29	25	23
"evm.TU.scaffold_2.231"	0	0	0	0	0	0	1	5	0	0	0	3	4	3	2	1	0	0
"evm.TU.scaffold_2.2310"	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2313"	900	1031	798	1465	483	770	399	729	419	287	424	415	2725	2255	803	449	550	487
"evm.TU.scaffold_2.2314"	262	276	193	460	173	256	125	186	160	186	268	161	434	284	312	408	316	513
"evm.TU.scaffold_2.2315"	0	3	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2316"	0	0	7	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2317"	0	0	0	3	3	0	0	1	0	0	0	12	16	15	3	0	3	0
"evm.TU.scaffold_2.2318"	53	82	60	66	43	35	15	53	13	11	65	10	53	21	34	15	30	12
"evm.TU.scaffold_2.2319"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.232"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2320"	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2321"	37	31	20	37	43	40	11	58	40	29	37	67	99	62	36	4	70	14
"evm.TU.scaffold_2.2322"	79	78	105	101	69	89	51	60	34	41	38	59	131	82	77	22	45	83
"evm.TU.scaffold_2.2323_evm.TU.scaffold_2.2324"	858	608	412	1265	711	687	642	623	758	625	1059	774	1271	1192	1141	1707	1452	2814
"evm.TU.scaffold_2.2325"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2326"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2327"	30	33	34	73	34	44	99	137	209	152	155	185	48	69	101	142	125	207
"evm.TU.scaffold_2.2328"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2329"	85	73	32	68	41	57	65	93	60	38	119	80	109	157	83	26	78	77
"evm.TU.scaffold_2.233"	0	0	0	0	4	4	0	12	0	0	1	0	8	17	3	0	0	0
"evm.TU.scaffold_2.2331"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2332"	13	6	0	7	7	4	22	12	4	14	5	13	8	14	12	8	12	2
"evm.TU.scaffold_2.2333"	0	0	5	7	2	0	0	0	0	3	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2337"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2338"	2	0	0	0	0	5	7	1	0	1	2	0	1	0	1	0	0	0
"evm.TU.scaffold_2.2339"	0	0	0	17	1	2	3	1	0	3	3	5	0	7	0	0	0	0
"evm.TU.scaffold_2.234"	2500	5117	2209	4185	2831	3380	1859	3250	2058	1721	2704	1756	3953	2912	2182	1162	2163	1487
"evm.TU.scaffold_2.2340"	16	17	4	4	0	4	16	14	0	2	4	4	8	11	2	26	10	62
"evm.TU.scaffold_2.2342"	57	51	18	10	8	20	82	88	42	40	50	84	36	56	21	45	30	77
"evm.TU.scaffold_2.2343"	2	0	0	3	0	1	6	5	3	1	0	14	0	3	3	0	4	0
"evm.TU.scaffold_2.2345"	0	0	0	2	0	0	6	1	0	0	7	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2346"	222	306	163	287	172	158	355	192	213	147	130	261	165	175	77	94	47	118
"evm.TU.scaffold_2.2347"	11	0	0	9	7	5	5	1	0	0	4	1	7	8	0	0	0	0
"evm.TU.scaffold_2.2348"	323	520	321	301	249	372	151	371	268	164	222	371	717	604	425	326	671	142
"evm.TU.scaffold_2.235"	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2355"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2359"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2361"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2365"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2367"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2369"	118	131	81	159	98	76	51	76	87	100	130	61	204	157	173	193	155	232
"evm.TU.scaffold_2.237"	7870	7437	6326	8286	5187	7097	8257	10112	7988	6817	8681	7568	13527	12786	8666	4714	5610	5056
"evm.TU.scaffold_2.2370"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2371"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
"evm.TU.scaffold_2.2372"	6	2	0	0	3	25	27	13	11	3	6	2	0	0	0	0	6	2
"evm.TU.scaffold_2.2373"	50607	87255	37981	97755	45850	62946	26745	40799	53943	26770	49723	37233	63239	69650	54201	22048	35301	26018
"evm.TU.scaffold_2.2374"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2375"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2376"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2377"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2378"	200	258	210	290	227	215	84	146	156	110	149	152	420	283	224	234	239	460
"evm.TU.scaffold_2.2379"	0	0	0	0	2	0	0	0	0	1	1	0	3	0	1	7	5	0
"evm.TU.scaffold_2.238"	10	45	14	30	4	39	25	28	39	25	34	38	21	30	21	0	4	15
"evm.TU.scaffold_2.2380"	9174	10232	6473	9509	7231	10194	10356	13339	12805	9393	11936	10332	9884	12559	9559	6845	8121	6122
"evm.TU.scaffold_2.2381"	325	330	308	366	389	328	530	362	425	342	295	455	308	460	228	81	117	81
"evm.TU.scaffold_2.2382"	1454	2201	1766	2471	1804	1672	467	1522	719	421	1035	558	2043	1636	924	444	754	617
"evm.TU.scaffold_2.2383"	134	203	122	177	164	161	387	124	329	185	235	285	166	235	143	197	87	56
"evm.TU.scaffold_2.2384"	224	219	135	243	152	165	459	174	339	282	140	467	168	313	123	171	136	176
"evm.TU.scaffold_2.2385"	703	1139	1006	1235	784	809	202	470	207	97	248	125	994	619	410	110	235	327
"evm.TU.scaffold_2.2386"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.2389"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_2.239"	22	17	7	0	0	9	6	20	30	26	9	18	10	11	17	0	3	22
"evm.TU.scaffold_2.2390"	2	14	0	0	0	0	0	2	0	1	0	0	0	0	0	0	9	0
"evm.TU.scaffold_2.2391"	111	98	121	160	109	128	67	127	64	46	155	68	408	179	141	73	72	124
"evm.TU.scaffold_2.2392"	23	30	6	76	16	35	119	43	67	54	37	80	55	69	44	116	75	88
"evm.TU.scaffold_2.2393"	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0
"evm.TU.scaffold_2.2394"	3	11	8	4	2	3	1	3	11	0	0	0	2	19	9	0	4	0
"evm.TU.scaffold_2.2395"	353	338	230	436	235	399	223	375	372	151	285	190	398	613	277	127	182	186
