"wt.1.NC12.opaKD2.23003FL.09.02.01"	"ac.1.NC12.opaKD2.23003FL.09.02.02"	"dsred.1.NC12.opaKD2.23003FL.09.02.03"	"opa.1.NC12.opaKD2.23003FL.09.02.04"	"wt.2.NC12.opaKD5.23003FL.09.02.20"	"ac.2.NC12.opaKD5.23003FL.09.02.21"	"dsred.2.NC12.opaKD5.23003FL.09.02.22"	"dsred.3.NC12.opaKD5.23003FL.09.02.23"	"opa.3.NC12.opaKD5.23003FL.09.02.24"	"opa.5.NC12.opaKD5.23003FL.09.02.26"	"ac.3.NC12.opaKD6.23003FL.09.02.28"	"ac.4.NC12.opaKD6.23003FL.09.02.29"	"opa.6.NC12.opaKD6.23003FL.09.02.30"	"opa.7.NC12.opaKD6.23003FL.09.02.31"	"opa.8.NC12.opaKD6.23003FL.09.02.32"
"evm.TU.scaffold_5.2188"	91	66	98	118	92	51	39	60	159	133	73	113	83	148	28
"evm.TU.scaffold_5.2189"	19	24	28	8	37	11	6	15	32	3	88	1	9	31	7
"evm.TU.scaffold_5.219"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2190"	323	368	493	595	443	412	353	402	633	721	711	453	563	404	378
"evm.TU.scaffold_5.2191"	616	1104	1240	1145	2713	1468	1550	1133	850	1152	630	456	592	685	401
"evm.TU.scaffold_5.2192"	1534	2957	2364	2699	3348	2372	2571	2289	1359	1687	1719	1066	1704	1323	1122
"evm.TU.scaffold_5.2193"	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"evm.TU.scaffold_5.2194"	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2195"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2196"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2197"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2198"	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2199"	47	49	50	76	68	33	22	28	78	75	57	74	92	32	89
"evm.TU.scaffold_5.220"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2200"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2201"	23	10	21	28	12	8	25	11	13	6	27	5	1	20	2
"evm.TU.scaffold_5.2202"	39	19	28	32	119	17	11	19	27	16	18	49	71	33	25
"evm.TU.scaffold_5.2203"	564	582	481	453	760	474	423	465	426	366	359	369	465	335	267
"evm.TU.scaffold_5.2204"	10	0	10	5	4	11	16	12	12	0	0	0	0	0	4
"evm.TU.scaffold_5.2205"	1337	1336	965	1333	821	843	1324	1281	551	1222	618	605	520	1184	689
"evm.TU.scaffold_5.2206"	32	73	117	70	376	128	102	107	120	190	90	42	261	25	89
"evm.TU.scaffold_5.2207"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2208"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2209"	152	269	315	264	412	410	592	757	163	306	265	146	253	98	122
"evm.TU.scaffold_5.221"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2210"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2211"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2212"	21	35	19	50	39	12	10	23	60	52	59	115	29	38	34
"evm.TU.scaffold_5.2213"	23	18	20	10	7	15	32	33	2	34	0	0	0	0	1
"evm.TU.scaffold_5.2216"	365	778	791	598	2086	954	885	781	849	1135	891	1131	903	476	452
"evm.TU.scaffold_5.2217"	2072	2230	2563	2329	6149	3017	3440	2641	1751	1449	1233	1467	1592	1011	1615
"evm.TU.scaffold_5.2218"	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
"evm.TU.scaffold_5.222"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2220"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2222"	630	1175	1461	1253	2165	766	448	555	542	630	948	1419	1389	807	399
"evm.TU.scaffold_5.2223"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2224"	88	122	120	95	177	63	45	55	85	190	122	148	175	124	87
"evm.TU.scaffold_5.223"	2293	2231	2422	2696	1530	1221	1518	1654	2874	2745	1851	2422	2093	1726	1741
"evm.TU.scaffold_5.2230"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2231"	2904	2740	2808	3031	1627	2341	3047	3086	2268	1455	596	1139	799	1572	1936
"evm.TU.scaffold_5.2232"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2233"	173	162	307	340	388	86	150	182	275	320	165	204	283	197	110
"evm.TU.scaffold_5.2238"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2239"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.224"	541	427	361	265	406	458	568	700	496	679	177	296	416	496	431
"evm.TU.scaffold_5.2241"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2242"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2244"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2246"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2249"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.225"	0	0	0	0	0	0	6	1	7	0	0	0	0	0	4
"evm.TU.scaffold_5.2250"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2258"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2259"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.226"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2262"	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
"evm.TU.scaffold_5.2263"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2264"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2265"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2266"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.227"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2272"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2274"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2278"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2279"	55	227	249	102	185	230	308	418	35	99	56	115	50	56	68
"evm.TU.scaffold_5.228"	1367	920	1228	1507	1002	661	847	896	1261	1251	757	861	812	1543	1183
"evm.TU.scaffold_5.2280"	104	153	144	147	201	177	181	189	13	40	6	17	12	10	27
"evm.TU.scaffold_5.2281"	38	220	195	216	173	307	386	564	83	175	56	119	66	145	119
"evm.TU.scaffold_5.2282"	98	243	284	179	224	237	263	332	93	136	96	139	361	111	94
"evm.TU.scaffold_5.2283"	1047	1823	1733	1688	3121	2212	2737	1294	494	422	826	892	901	361	436
"evm.TU.scaffold_5.2284"	2	17	6	4	16	24	13	24	43	9	0	42	31	6	9
"evm.TU.scaffold_5.2285"	19	13	19	21	13	20	62	78	10	29	110	0	18	5	0
"evm.TU.scaffold_5.2286"	37	177	64	74	83	139	167	263	30	124	65	178	78	18	55
"evm.TU.scaffold_5.2287"	398	178	136	308	110	160	190	355	366	266	148	107	373	265	276
"evm.TU.scaffold_5.2289"	106	542	665	327	426	437	482	651	160	294	221	367	223	201	188
"evm.TU.scaffold_5.229"	1	5	1	0	0	4	0	0	0	0	0	0	0	1	0
"evm.TU.scaffold_5.2290"	2089	2043	1384	1753	788	1433	2161	3327	2544	2303	1059	1217	1490	2664	2349
"evm.TU.scaffold_5.2291"	735	654	570	663	1490	529	664	710	857	1182	660	506	813	754	445
"evm.TU.scaffold_5.2292"	331	345	368	431	655	177	254	213	257	398	335	320	542	210	173
"evm.TU.scaffold_5.2293"	775	965	1459	1474	512	426	577	674	1692	1479	1095	1092	1167	1181	805
"evm.TU.scaffold_5.2294"	13	5	3	4	8	2	6	5	1	14	0	0	0	13	0
"evm.TU.scaffold_5.2295"	6	2	27	2	10	5	1	0	9	0	0	1	0	7	0
"evm.TU.scaffold_5.2296"	1233	1155	1477	2042	3191	649	779	1059	1846	2035	1573	1700	2333	1765	971
"evm.TU.scaffold_5.2298"	63	67	71	83	830	88	62	97	49	49	83	48	56	34	33
"evm.TU.scaffold_5.2299"	1920	1781	1361	1646	924	1262	2006	1972	971	704	588	692	1194	1317	1524
"evm.TU.scaffold_5.230"	0	0	0	0	0	0	2	0	0	3	0	0	0	0	1
"evm.TU.scaffold_5.2300"	2360	2174	1946	2287	1238	1588	2482	2374	1600	1585	1190	1391	2057	1819	2045
"evm.TU.scaffold_5.2301"	107	350	317	233	459	186	228	256	431	342	585	278	507	421	310
"evm.TU.scaffold_5.2302"	4726	4766	6342	6699	5517	3226	4132	4139	9146	8404	7042	7420	7111	6510	4815
"evm.TU.scaffold_5.2303"	231	231	245	256	137	160	206	198	386	302	228	140	110	185	190
"evm.TU.scaffold_5.2304"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2305"	31	17	41	30	17	12	4	26	29	18	42	37	57	14	17
"evm.TU.scaffold_5.2306"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
"evm.TU.scaffold_5.2307"	270	464	576	263	831	356	306	368	555	667	543	943	897	383	476
"evm.TU.scaffold_5.2308"	296	534	647	351	1319	478	359	440	622	631	679	876	785	447	523
"evm.TU.scaffold_5.2309"	342	335	476	448	1787	329	334	335	658	885	636	672	908	455	372
"evm.TU.scaffold_5.231"	4	2	5	0	0	1	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2310"	218	455	333	275	275	293	409	493	109	133	121	296	184	81	146
"evm.TU.scaffold_5.2311"	474	721	683	721	1326	452	469	662	1398	1662	1377	1566	1286	1108	795
"evm.TU.scaffold_5.2312"	471	444	525	551	1034	417	347	413	600	878	658	613	984	502	454
"evm.TU.scaffold_5.2313"	249	346	329	357	998	291	313	382	329	414	260	307	525	268	202
"evm.TU.scaffold_5.2314"	152	101	117	188	467	76	96	112	169	180	179	226	213	109	111
"evm.TU.scaffold_5.2316"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2317"	0	1	8	0	7	1	0	1	2	0	2	0	0	0	0
"evm.TU.scaffold_5.2318"	3736	625	894	1149	583	650	849	570	964	777	959	996	542	1106	1090
"evm.TU.scaffold_5.2319"	834	2431	1764	1127	2279	2295	3086	2708	1011	826	882	1033	826	659	1197
"evm.TU.scaffold_5.2320"	197	242	257	240	461	213	167	294	235	160	215	133	226	227	105
"evm.TU.scaffold_5.2321"	693	661	973	1387	1967	519	494	616	1376	1557	1730	1582	1360	1414	598
"evm.TU.scaffold_5.2322"	22	14	17	21	23	19	27	5	37	5	2	0	24	25	16
"evm.TU.scaffold_5.2323"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2324"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2325"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2326"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2327"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2328"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2329"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.233"	114	49	129	191	140	93	33	65	97	127	224	235	121	130	41
"evm.TU.scaffold_5.2331"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2332_evm.TU.scaffold_5.2333"	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2334"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2335"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2338"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.234"	0	5	1	10	1	0	5	2	0	19	3	0	0	14	0
"evm.TU.scaffold_5.2342"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2344"	2	8	20	8	31	9	11	14	8	17	15	28	10	7	18
"evm.TU.scaffold_5.2345"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2347"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.235"	343	248	475	763	895	346	125	119	319	513	543	665	140	252	82
"evm.TU.scaffold_5.2352"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2355"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.236"	0	0	1	2	3	0	1	0	5	0	0	0	0	0	0
"evm.TU.scaffold_5.2361"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2362"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.237"	1	0	2	3	12	3	12	0	1	3	0	1	0	0	1
"evm.TU.scaffold_5.2371"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2375"	0	3	0	0	0	0	10	4	1	0	0	0	0	0	0
"evm.TU.scaffold_5.2376"	2	0	0	0	0	0	1	0	0	0	0	11	0	0	0
"evm.TU.scaffold_5.2377"	176	101	39	44	22	50	79	86	69	51	64	28	26	102	69
"evm.TU.scaffold_5.2378"	103	56	56	76	38	39	32	68	58	83	51	51	87	34	51
"evm.TU.scaffold_5.2379"	624	1070	1439	1148	3211	1278	1259	1064	551	758	1032	811	972	382	522
"evm.TU.scaffold_5.238"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2380"	205	227	203	153	415	212	173	249	294	315	175	163	259	117	106
"evm.TU.scaffold_5.2381"	4	21	20	8	49	11	18	13	29	4	31	1	13	6	11
"evm.TU.scaffold_5.2382"	60	115	125	109	288	121	95	152	148	165	237	218	143	54	108
"evm.TU.scaffold_5.2383"	128	59	48	95	84	45	48	71	122	88	182	58	102	74	94
"evm.TU.scaffold_5.2384"	5231	8188	8468	7898	16068	8923	10270	5960	2198	2467	3113	5944	3441	2040	2045
"evm.TU.scaffold_5.2385"	199	341	223	215	331	232	305	483	463	525	424	164	368	177	174
"evm.TU.scaffold_5.2386"	737	756	687	558	409	449	533	708	997	1189	1307	617	953	984	879
"evm.TU.scaffold_5.2387"	14	6	2	6	0	4	2	3	0	0	1	4	0	1	9
"evm.TU.scaffold_5.2388"	0	0	2	0	0	2	1	0	0	0	1	0	0	0	1
"evm.TU.scaffold_5.2389"	367	343	638	429	566	255	310	344	498	816	708	842	1062	581	285
"evm.TU.scaffold_5.239"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2390"	255	217	358	411	989	225	289	278	313	364	319	457	467	332	151
"evm.TU.scaffold_5.2391"	823	674	580	709	1011	656	812	1053	379	252	224	262	303	328	413
"evm.TU.scaffold_5.2392"	589	917	1080	962	2086	532	524	656	1135	831	920	1323	1084	940	806
"evm.TU.scaffold_5.2393"	981	1143	1444	1478	1138	799	884	975	1692	2168	2908	2366	2423	1183	1138
"evm.TU.scaffold_5.2394"	780	870	1067	1139	632	386	590	572	1622	1605	1150	1966	1310	1139	795
"evm.TU.scaffold_5.2395"	362	299	372	434	1626	291	176	228	419	356	234	556	286	463	270
"evm.TU.scaffold_5.2396"	1041	1325	1563	1653	2204	893	768	794	1516	2291	1839	1907	2522	1475	646
"evm.TU.scaffold_5.2397"	1	2	0	0	0	0	1	0	2	0	0	0	0	0	0
"evm.TU.scaffold_5.2398"	967	1210	1046	1174	755	1119	1449	1470	1174	1066	1005	1087	628	899	876
"evm.TU.scaffold_5.2399"	114	107	179	111	129	58	108	66	127	381	98	207	303	66	44
"evm.TU.scaffold_5.240"	65	127	151	103	418	244	160	102	70	124	35	37	34	48	53
"evm.TU.scaffold_5.2400"	636	1121	821	921	468	699	943	1100	407	448	393	478	279	443	493
"evm.TU.scaffold_5.2401"	3832	3470	2777	3579	2027	1708	2037	2080	3155	4564	9359	10367	13391	6519	4041
"evm.TU.scaffold_5.2402"	12	8	8	4	9	4	2	0	13	0	0	22	2	12	5
"evm.TU.scaffold_5.2403"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2404"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.2406"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.241"	101	208	200	144	304	269	253	282	73	119	174	57	183	78	49
"evm.TU.scaffold_5.2411"	362	318	502	620	382	246	241	304	818	767	652	642	821	492	319
"evm.TU.scaffold_5.2412"	114	81	160	129	84	103	138	153	95	178	90	124	36	169	127
"evm.TU.scaffold_5.2413"	1189	1194	1268	1637	684	760	1100	1063	1173	1222	1286	1064	1407	876	959
"evm.TU.scaffold_5.2414"	7323	3123	2725	3122	1432	1888	2773	3669	8413	9209	8719	6639	9545	9123	8844
"evm.TU.scaffold_5.2415"	3223	5675	4109	4448	4047	3608	5365	4171	1613	1543	2536	4569	2470	1680	2283
"evm.TU.scaffold_5.242"	22	78	126	106	299	112	153	100	75	139	85	159	91	60	66
"evm.TU.scaffold_5.2425"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.243"	47	66	105	137	180	53	52	66	232	174	37	44	55	90	98
"evm.TU.scaffold_5.244"	598	551	480	554	1279	548	752	1010	1276	1441	875	636	1144	621	587
"evm.TU.scaffold_5.245"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"evm.TU.scaffold_5.246"	878	1049	1425	1490	1281	519	473	523	1728	1407	1667	1712	2306	1622	1056
"evm.TU.scaffold_5.247"	400	325	494	452	463	335	262	371	902	1163	795	737	1177	549	319
"evm.TU.scaffold_5.248"	178	214	132	102	157	164	318	642	234	353	49	118	212	199	264
"evm.TU.scaffold_5.249"	45	34	83	95	188	59	39	106	97	95	77	73	51	38	19
"evm.TU.scaffold_5.25"	16	16	29	24	41	15	10	4	15	16	19	11	17	8	4
"evm.TU.scaffold_5.250"	123	139	171	202	641	152	116	159	207	234	185	356	298	216	85
"evm.TU.scaffold_5.251_evm.TU.scaffold_5.252"	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.253"	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.254"	13	13	28	19	35	22	22	6	24	17	4	70	1	0	12
"evm.TU.scaffold_5.256"	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.257"	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.258"	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.259_evm.TU.scaffold_5.260"	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.261"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.262"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.263"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.264"	27	111	33	26	8	6	3	36	1	0	0	0	56	8	2
"evm.TU.scaffold_5.265"	2899	3113	3647	3640	4549	2833	2829	1925	2153	2421	2158	3117	2570	1993	1358
"evm.TU.scaffold_5.266"	284	227	184	190	217	171	266	248	271	254	72	99	202	290	254
"evm.TU.scaffold_5.269"	851	536	846	1048	1777	461	528	574	1211	1010	664	693	874	748	632
"evm.TU.scaffold_5.270"	187	137	139	144	323	85	139	173	343	189	355	305	105	190	149
"evm.TU.scaffold_5.271"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.275"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.276"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.278"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.279"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.280"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.286"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.288"	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.289"	54	53	50	43	154	55	61	83	146	134	81	93	146	84	75
"evm.TU.scaffold_5.29"	218	297	384	456	1272	217	324	282	316	775	392	171	618	235	248
"evm.TU.scaffold_5.292"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.293"	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0
"evm.TU.scaffold_5.294"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.295"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.297"	0	0	8	7	0	0	0	0	4	0	0	0	0	0	0
"evm.TU.scaffold_5.299"	9127	7827	7290	7222	4855	6573	8024	7467	4941	4898	5773	6285	5651	4560	5695
"evm.TU.scaffold_5.30"	103	136	142	170	203	107	101	181	277	358	289	214	240	169	112
"evm.TU.scaffold_5.300"	0	6	4	2	0	0	0	1	0	0	0	0	0	0	0
"evm.TU.scaffold_5.303"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.304"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.305"	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0
"evm.TU.scaffold_5.306"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.307"	9	11	13	3	18	2	0	6	11	18	6	12	1	25	3
"evm.TU.scaffold_5.308"	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.309"	211	259	356	508	324	143	156	228	439	506	297	400	497	362	204
"evm.TU.scaffold_5.31"	153	66	117	154	98	81	39	90	128	135	234	104	66	101	61
"evm.TU.scaffold_5.310"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.311"	232	368	552	495	845	717	634	856	476	265	202	266	190	154	167
"evm.TU.scaffold_5.313"	52	60	54	52	149	86	87	116	64	29	21	19	88	29	25
"evm.TU.scaffold_5.314"	689	469	532	843	590	367	424	451	745	761	510	680	598	568	461
"evm.TU.scaffold_5.315"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.316"	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.317"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.318"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.319"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.32"	0	2	8	0	0	0	0	2	1	0	2	1	3	0	0
"evm.TU.scaffold_5.320"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.321"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.322"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.324"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.325"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.326"	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.327"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.328"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.329"	0	2	4	25	1	0	14	6	5	33	15	29	2	16	0
"evm.TU.scaffold_5.33"	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.330"	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
"evm.TU.scaffold_5.333"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.334"	63	346	123	155	0	198	51	393	32	10	14	63	212	0	225
"evm.TU.scaffold_5.335"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.337"	4061	3532	3534	3878	4091	2567	3584	3506	3992	4307	2843	2711	3467	3282	3277
"evm.TU.scaffold_5.338"	401	331	396	361	201	328	391	384	244	284	156	156	277	253	290
"evm.TU.scaffold_5.339"	1	3	2	1	0	0	0	0	0	0	0	0	0	2	0
"evm.TU.scaffold_5.34"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.340"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.341"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"evm.TU.scaffold_5.342"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.343"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.344"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.345"	30	37	15	35	47	53	29	75	56	25	0	0	0	34	30
"evm.TU.scaffold_5.347"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.349"	7	1	0	0	0	1	2	0	2	0	2	1	0	3	2
"evm.TU.scaffold_5.35"	65	18	39	62	20	25	55	56	49	42	9	12	45	89	29
"evm.TU.scaffold_5.350"	4	0	9	0	0	0	0	0	1	0	0	0	0	4	0
"evm.TU.scaffold_5.351"	87	248	165	285	280	104	130	103	201	297	413	244	464	143	159
"evm.TU.scaffold_5.352"	74	203	236	164	297	129	141	209	338	397	442	256	293	355	238
"evm.TU.scaffold_5.353"	761	867	869	794	1131	581	831	1013	1404	1167	1127	802	800	1240	1074
"evm.TU.scaffold_5.354"	21	74	88	57	105	126	112	125	98	125	133	109	131	114	45
"evm.TU.scaffold_5.355"	2369	2459	3701	3866	3273	1479	1966	1752	3252	3577	2501	3943	3581	2442	1667
"evm.TU.scaffold_5.356"	480	197	157	163	91	115	174	240	345	301	108	156	254	260	262
"evm.TU.scaffold_5.357"	1	4	7	18	18	2	5	6	29	0	2	4	7	0	0
"evm.TU.scaffold_5.358"	316	237	308	368	806	171	140	180	367	662	317	527	164	337	208
"evm.TU.scaffold_5.359_evm.TU.scaffold_5.361"	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_5.36"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
